professor_nome,ano,titulo
MANUEL ANTONIO GORDON NUNEZ,2010,AVALIAÇÃO CLÍNICA E RADIOGRÁFICA BUCAL COMO ESTRATÉGIA PREVENTIVA DE COMPLICAÇÕES ORAIS EM PACIENTES NO CLIMATÉRIO
MARCIA CRISTINA DA COSTA MIGUEL,2025,INVESTIGAÇÃO INTEGRADA DOS ACHADOS CLÍNICO-PATOLÓGICOS E MOLECULARES NO COMPORTAMENTO BIOLÓGICO DA LEUCOPLASIA VERRUCOSA PROLIFERATIVA
MARCIA CRISTINA DA COSTA MIGUEL,2022,Influência da via Hippo na carcinogênese oral
MARCIA CRISTINA DA COSTA MIGUEL,2019,"AVALIAÇÃO CLINICOPATOLÓGICA, HISTOQUÍMICA E IMUNOHISTOQUÍMICA EM BÓCIOS COLÓIDES, ADENOMAS FOLICULARES E CARCINOMAS PAPILÍFEROS DE TIREOIDE"
MARCIA CRISTINA DA COSTA MIGUEL,2018,Análise da HSP27 em lesões periapicais crônicas
MARCIA CRISTINA DA COSTA MIGUEL,2017,Imunoexpressão do CD-34 e COX-2 em granulomas piogênicos orais
MARCIA CRISTINA DA COSTA MIGUEL,2016,ANÁLISE COMPARATIVA DO VALOR PROGNÓSTICO DE DOIS SISTEMAS DE GRADAÇÃO HISTOPATOLÓGICA EM CARCINOMAS DE CÉLULAS ESCAMOSAS DE LÍNGUA ORAL
MARCIA CRISTINA DA COSTA MIGUEL,2015,ANÁLISE DA RESPOSTA CITOTÓXICA EM GRANULOMAS PERIAPICAIS E CISTOS RADICULARES
MARCIA CRISTINA DA COSTA MIGUEL,2015,PAPEL DA RESPOSTA TH17 NA PATOGÊNESE DA DOENÇA PERIODONTAL
MARCIA CRISTINA DA COSTA MIGUEL,2014,FATOR DE CHOQUE TÉRMICO 1 (HSF1) EM CARCINOMAS DE CÉLULAS ESCAMOSAS ORAIS
MARCIA CRISTINA DA COSTA MIGUEL,2013,Análise da resposta Th17 em Líquen plano oral
MARCIA CRISTINA DA COSTA MIGUEL,2013,ANÁLISE DA RESPOSTA CITOTÓXICA EM GRANULOMAS PERIAPICAIS E CISTOS RADICULARES
MARCIA CRISTINA DA COSTA MIGUEL,2013,ANÁLISE DA RESPOSTA Th 17 EM CARCINOMAS DE CÉLULAS ESCAMOSAS DE LÁBIO E LÍNGUA
MARCIA CRISTINA DA COSTA MIGUEL,2012,ANÁLISE DA RESPOSTA CITOTÓXICA EM GRANULOMAS PERIAPICAIS E CISTOS RADICULARES
MARCIA CRISTINA DA COSTA MIGUEL,2011,"PERDA DE HETEROZIGOSIDADE NOS LOCI CROMOSSÔMICOS 3p, 9p e 17p EM CARCINOMAS DE CÉLULAS ESCAMOSAS ORAIS"
MARCIA CRISTINA DA COSTA MIGUEL,2011,Análise de aspectos imunopatogênicos nas periapicopatias
MARCIA CRISTINA DA COSTA MIGUEL,2011,Análise da resposta Th17 em Líquen plano oral
MARCIA CRISTINA DA COSTA MIGUEL,2010,"PERDA DE HETEROZIGOSIDADE NOS LOCI CROMOSSÔMICOS 3p, 9p e 17p EM CARCINOMAS DE CÉLULAS ESCAMOSAS ORAIS"
MARCIA CRISTINA DA COSTA MIGUEL,2010,Análise de aspectos imunopatogênicos nas periapicopatias
MARCIA CRISTINA DA COSTA MIGUEL,2009,IMUNOEXPRESSÃO DA PROTEÍNA C-KIT E ANÁLISE DE MUTAÇÃO DO GENE C-KIT EM CARCINOMA ADENÓIDE CÍSTICO DE GLÂNDULA SALIVAR
MARCIA CRISTINA DA COSTA MIGUEL,2009,Imunoexpressão das Claudinas 1 e 7 em germes dentais humanos e ameloblastomas
MARCIA CRISTINA DA COSTA MIGUEL,2009,"PERDA DE HETEROZIGOSIDADE NOS LOCI CROMOSSÔMICOS 3p, 9p e 17p EM CARCINOMAS DE CÉLULAS ESCAMOSAS ORAIS"
MARCIA CRISTINA DA COSTA MIGUEL,2008,Imunoexpressão das Claudinas 1 e 7 em germes dentais humanos e ameloblastomas
MARCIA CRISTINA DA COSTA MIGUEL,2007,IMUNOEXPRESSÃO DA PROTEÍNA C-KIT E ANÁLISE DE MUTAÇÃO DO GENE C-KIT EM CARCINOMA ADENÓIDE CÍSTICO DE GLÂNDULA SALIVAR
MARCILIO DIAS CHAVES DE OLIVEIRA,2013,LEVANTAMENTO EPIDEMIOLÓGICO DESCRITIVO DAS PRINCIPAIS CAUSAS DE INSUCESSO NO TRATAMENTO ENDODÔNTICO NO DEPARTAMENTO DE ODONTOLOGIA DA UFRN ENTRE OS ANOS DE 2003 A 2013
MARCILIO DIAS CHAVES DE OLIVEIRA,2013,Estudo da anatomia interna dos segundos pré-molares superiores
MARIA ANGELA FERNANDES FERREIRA,2025,Qualificando o cuidado para a população LGBTI+ na rede de atenção à saúde do município de Natal/RN - Parte 2
MARIA ANGELA FERNANDES FERREIRA,2023,A SAÚDE DO RIO GRANDE DO NORTE: um olhar sobre os dados epidemiológicos e a rede pública de assistência à saúde na década de 80.
MARIA ANGELA FERNANDES FERREIRA,2022,Judicialização da saúde: análise das demandas judiciais e soluções no estado do Rio Grande do Norte
MARIA ANGELA FERNANDES FERREIRA,2022,Qualificando o cuidado para a população LGBT por meio da Educação Permanente no município de Natal/RN: Uma pesquisa-ação.
MARIA ANGELA FERNANDES FERREIRA,2022,Qualificando o cuidado para a população LGBT por meio da Educação Permanente no município de Natal/RN: Uma pesquisa-ação.
MARIA ANGELA FERNANDES FERREIRA,2022,IMPACTOS DE UM COMPONENTE CURRICULAR INTEGRADO NA FORMAÇÃO PROFISSIONAL EM SAÚDE
MARIA ANGELA FERNANDES FERREIRA,2020,Controle da COVID-19: a televigilância dos idosos na atenção primária em saúde.
MARIA ANGELA FERNANDES FERREIRA,2019,A SAÚDE DO RIO GRANDE DO NORTE: um olhar sobre os dados epidemiológicos e a rede pública de assistência à saúde na década de 80.
MARIA ANGELA FERNANDES FERREIRA,2018,O EFEITO DAS POLÍTICAS PÚBLICAS E DOS DETERMINANTES CONTEXTUAIS NA DISTRIBUIÇÃO DA MORBI-MORTALIDADE NO TERRITÓRIO BRASILEIRO
MARIA ANGELA FERNANDES FERREIRA,2017,ANÁLISE DA CONDIÇÃO DE SAÚDE BUCAL DA POPULAÇÃO EM SITUAÇÃO DE RUA DO MUNICÍPIO DE NATAL-RN
MARIA ANGELA FERNANDES FERREIRA,2016,DISTRIBUIÇÃO DOS ÓBITOS POR CAUSAS EXTERNAS NO TERRITÓRIO BRASILEIRO E SUA CORRELAÇÃO COM OS FATORES SOCIOECONÔMICOS E DEMOGRÁFICOS
MARIA ANGELA FERNANDES FERREIRA,2015,A face vitimada: morbidade entre mulheres atendidas em serviços sentinelas no Brasil.
MARIA ANGELA FERNANDES FERREIRA,2014,Odontologia Verde: o gerenciamento residual do Departamento de Odontologia da UFRN
MARIA ANGELA FERNANDES FERREIRA,2013,AS CONFERÊNCIAS DE CONSENSO COMO FERRAMENTA DE AVALIAÇÃO DO DESEMPENHO DOS CENTROS ESPECIALIDADES ODONTOLÓGICAS DO RIO GRANDE DO NORTE
MARIA ANGELA FERNANDES FERREIRA,2013,AVALIAÇÃO DA ATENÇÃO AO PRÉ-NATAL E PARTO OFERECIDA ÀS GESTANTES DO RIO GRANDE DO NORTE SEGUNDO O RECOMENDADO PELO PROGRAMA DE HUMANIZAÇÃO DO PRÉ-NATAL E NASCIMENTO
MARIA ANGELA FERNANDES FERREIRA,2013,"Fatores associados à introdução precoce da alimentação complementar de crianças menores de um ano, que participaram da Chamada Neonatal, 2010."
MARIA ANGELA FERNANDES FERREIRA,2013,ANÁLISE ESPACIAL DA GRAVIDEZ NA ADOLESCÊNCIA NO RIO GRANDE DO NORTE
MARIA ANGELA FERNANDES FERREIRA,2012,AS CONFERÊNCIAS DE CONSENSO COMO FERRAMENTA DE AVALIAÇÃO DO DESEMPENHO DOS CENTROS ESPECIALIDADES ODONTOLÓGICAS DO RIO GRANDE DO NORTE
MARIA ANGELA FERNANDES FERREIRA,2012,Estudo espacial da violência de gênero no município de Natal relacionado às desigualdades sociais
MARIA ANGELA FERNANDES FERREIRA,2011,IMPLANTE COCLEAR: O QUE MUDOU NOS RESULTADOS AUDIOLÓGICOS E NA QUALIDADE DE VIDA DE INDIVÍDUOS COM SURDEZ PÓS-LINGUAL?
MARIA ANGELA FERNANDES FERREIRA,2011,CONDIÇÕES SOCIOECONOMICAS E PERFIL DE SAÚDE ORAL: SUAS DISTRIBUIÇÕES E INTERSECÇÕES DENTRO DO TERRITÓRIO NORDESTINO
MARIA ANGELA FERNANDES FERREIRA,2011,"A influência do Programa Bolsa Família sobre a cobertura e qualidade da assistência ao pré-natal, e no índice de baixo peso ao nascer e/ou prematuridade no RN."
MARIA ANGELA FERNANDES FERREIRA,2011,O PROGRAMA BOLSA FAMÍLIA E A SUA INFLUÊNCIA SOBRE O ALEITAMENTO MATERNO EXCLUSIVO
MARIA ANGELA FERNANDES FERREIRA,2010,PULPOTOMIAS REALIZADAS COM HIDRÓXIDO DE CÁLCIO EM CRIANÇAS DE 6 A 12 ANOS
MARIA ANGELA FERNANDES FERREIRA,2009,Avaliação assistência odontológica e da qualidade vida dos pacientes desdentados parciais ou totais atendidos nos Centros de Especialidades Odontológicas do Rio Grande do Norte
MARIA ANGELA FERNANDES FERREIRA,2009,"Prevalência dos traumas buco-faciais, em pacientes atendidos no Hospital Walfredo Gurgel (Natal-RN)."
MARIA ANGELA FERNANDES FERREIRA,2008,"Incidência de manifestações orais em pacientes transplantados renais do Hospital Universitário Onofre Lopes, na cidade de Natal  RN,"
MARIA ANGELA FERNANDES FERREIRA,2008,Avaliação assistência odontológica e da qualidade vida dos pacientes desdentados parciais ou totais atendidos nos Centros de Especialidades Odontológicas do Rio Grande do Norte
MARIA ANGELA FERNANDES FERREIRA,2007,Estudo retrospectivo de câncer de lábio: experiência de 10 anos (1996  2007) no Hospital Dr. Luiz Antônio (Natal-RN).
MARIA CRISTINA DOS SANTOS MEDEIROS,2023,Banco de dentes humanos da UFRN e sua importância para o ensino e a pesquisa
MARIA CRISTINA DOS SANTOS MEDEIROS,2023,Eficácia da clorexidina na inativação das metaloproteinases de matriz: uma revisão integrativa de estudos in vivo
MARIA CRISTINA DOS SANTOS MEDEIROS,2020,PANORAMA DO USO DO AMÁLGAMA NA CLÍNICA ODONTOLÓGICA
MARIA CRISTINA DOS SANTOS MEDEIROS,2020,Conduta de cirurgiões-dentistas e estudantes de Odontologia frente às mudanças de paradigma no diagnóstico e tratamento da cárie dentária
MARIA CRISTINA DOS SANTOS MEDEIROS,2017,Banco de dentes humanos: o olhar da comunidade odontológica acerca dos aspectos legais na manipulação de elementos dentários
MARIA CRISTINA DOS SANTOS MEDEIROS,2015,EFEITO DO USO DE LUBRIFICANTES SOBRE AS PROPRIEDADES FÍSICAS DE RESINAS COMPOSTAS RESTAURADORAS
MARIA CRISTINA DOS SANTOS MEDEIROS,2014,AVALIAÇÃO DA DENSIDADE DE LIGAÇÕES CRUZADAS DE COMPÓSITOS SUBMETIDOS A DIFERENTES CONTAMINANTES
MARIA CRISTINA DOS SANTOS MEDEIROS,2014,AVALIAÇÃO DO GRAU DE CONVERSÃO POLIMÉRICA DE COMPÓSITOS SUBMETIDOS A DIFERENTES CONTAMINANTES
MARIA CRISTINA DOS SANTOS MEDEIROS,2013,Avaliação clínica do tratamento da hipersensibilidade dentinária cervical
MARIA CRISTINA DOS SANTOS MEDEIROS,2013,COMPORTAMENTO CLÍNICO DE RESTAURAÇÕES DE LESÕES CERVICAIS NÃO-CARIOSAS
MARIA CRISTINA DOS SANTOS MEDEIROS,2013,Análise comparativa entre dois Cimentos de Ionômero de Vidro Modificados por Resina em cavidades classe V não-cariosas.
MARIA CRISTINA DOS SANTOS MEDEIROS,2010,AVALIAÇÃO CLÍNICA DE RESTAURAÇÕES DE LESÕES CERVICAIS NÃO-CARIOSAS
MARIA CRISTINA DOS SANTOS MEDEIROS,2010,AVALIAÇÃO CLÍNICA DE RESTAURAÇÕES DE LESÕES CERVICAIS NÃO-CARIOSAS
MARIA DO SOCORRO COSTA FEITOSA ALVES,2013,QUALIDADE DE VIDA DE IDOSOS ATENDIDOS EM USF: UM ESTUDO DE REPRESENTAÇÃO SOCIAL.
MARIA DO SOCORRO COSTA FEITOSA ALVES,2013,Projeto Pedagógico e as competências estabelecidas para a Formação do Profissional de saúde
MARIA DO SOCORRO COSTA FEITOSA ALVES,2013,QUALIDADE DE VIDA DE IDOSOS E A DIVERSIDADE DE VIVENCIAR O ENVELHECIMENTO: UM ESTUDO DE REPRESENTAÇÕES SOCIAIS
MARIA DO SOCORRO COSTA FEITOSA ALVES,2012,QUALIDADE DE VIDA DE IDOSOS ATENDIDOS EM USF: UM ESTUDO DE REPRESENTAÇÃO SOCIAL.
MARIA DO SOCORRO COSTA FEITOSA ALVES,2012,Projeto Político Pedagógico e as competências estabelecidas para a Formação do Profissional de saúde
MARIA DO SOCORRO COSTA FEITOSA ALVES,2012,Mudanças e acontecimentos ao longo da vida
MARIA DO SOCORRO COSTA FEITOSA ALVES,2011,QUALIDADE DE VIDA DE IDOSOS ATENDIDOS EM USF: UM ESTUDO DE REPRESENTAÇÃO SOCIAL.
MARIA DO SOCORRO COSTA FEITOSA ALVES,2011,Projeto Político Pedagógico e as competências estabelecidas para a Formação do Profissional de saúde
MARIA DO SOCORRO COSTA FEITOSA ALVES,2011,Mudanças e acontecimentos ao longo da vida
MARIA DO SOCORRO COSTA FEITOSA ALVES,2010,Estudo qualitativo da satisfação de usuários em áreas cobertas pela Estratégia de Saúde da Família no município de Natal/RN.
MARIA DO SOCORRO COSTA FEITOSA ALVES,2009,SAUDE BUCAL DE IMIGRANTES PORTUGUESES: UMA ABORDAGEM PSICOSSOCIAL
MARIA DO SOCORRO COSTA FEITOSA ALVES,2009,AVALIAÇÃO CLÍNICA E DO GRAU DE SATISFAÇÃO DE PACIENTES ORTODÔNTICOS APÓS CINCO ANOS DO FINAL DO TRATAMENTO
MARIA DO SOCORRO COSTA FEITOSA ALVES,2008,SAUDE BUCAL DE IMIGRANTES PORTUGUESES: UMA ABORDAGEM PSICOSSOCIAL
MARIA DO SOCORRO COSTA FEITOSA ALVES,2008,AVALIAÇÃO CLÍNICA E DO GRAU DE SATISFAÇÃO DE PACIENTES ORTODÔNTICOS APÓS CINCO ANOS DO FINAL DO TRATAMENTO
MARIA DO SOCORRO COSTA FEITOSA ALVES,2007,SAUDE BUCAL DE IMIGRANTES PORTUGUESES: UMA ABORDAGEM PSICOSSOCIAL
MARIA JOSE PEREIRA VILAR,2011,Imitating Art: Estratégia de ensino/aprendizagem em saúde
MARIA REGINA MACEDO COSTA,2020,Ação antimicrobiana de Commiphora leptophloeos (Mart.) J.B. Gillett (Burseraceae) sobre bactérias bucais na forma planctônica e organizadas em biofilme
MARILIA REGALADO GALVAO RABELO CALDAS,2025,AVALIAÇÃO IN VITRO DA MICRODUREZA DE RESINA NANOPARTICULADA APÓS A UTILIZAÇÃO DE GÉIS CLAREADORES CASEIROS
MARILIA REGALADO GALVAO RABELO CALDAS,2023,AVALIAÇÃO DOS DIFERENTES TRATAMENTOS DE SUPERFÍCIE NOS REPAROS DE RESINA BULK-FILL EM RESINA CONVENCIONAL
MARILIA REGALADO GALVAO RABELO CALDAS,2023,AVALIAÇÃO IN VITRO DA PROFUNDIDADE DE POLIMERIZAÇÃO DE UMA RESINA COMPOSTA COM ADIÇÃO DE DIATOMITA
MARILIA REGALADO GALVAO RABELO CALDAS,2020,AVALIAÇÃO IN VITRO DA MICRODUREZA DO ESMALTE APÓS A UTILIZAÇÃO DE DIFERENTES TIPOS DE AGENTES CLAREADORES
MARILIA REGALADO GALVAO RABELO CALDAS,2019,ANÁLISE DO EFEITO DA LASERTERAPIA NO TRATAMENTO DA SENSIBILIDADE APÓS O CLAREAMENTO DENTAL DE CONSULTÓRIO
MARILIA REGALADO GALVAO RABELO CALDAS,2017,INFLUÊNCIA DE DIFERENTES TRATAMENTOS DE SUPERFÍCIE NA RESISTÊNCIA DE UNIÃO DE REPAROS REALIZADOS EM RESINAS CONVENCIONAIS E BULK FILL
MARILIA REGALADO GALVAO RABELO CALDAS,2016,AVALIAÇÃO DOS MÉTODOS DE DESINFECÇÃO EM PINOS INTRARRADICULARES DE FIBRA DE VIDRO CONTAMINADOS COM ENTEROCOCCUS FAECALIS
MARILIA REGALADO GALVAO RABELO CALDAS,2015,AVALIAÇÃO DA ADESIVIDADE DE UM SISTEMA ADESIVO CONVENCIONAL EM DENTES IRRADIADOS
MARILIA REGALADO GALVAO RABELO CALDAS,2014,Avaliação das propriedades de resinas compostas fotoativadas com diferentes aparelhos
MARILIA REGALADO GALVAO RABELO CALDAS,2013,Avaliação da resistência à compressão dos cimentos de ionômero de vidro encapsulados e os do sistema pó/liquido
NELMARA SOUSA E SILVA,2025,O PIONEIRISMO DA ARQUEOLOGIA FORENSE NO RIO GRANDE DO NORTE E SUA INTERFACE COM A ODONTOLOGIA LEGAL
NORBERTO BATISTA DE FARIA JUNIOR,2021,AVALIAÇÃO DO OXÍMETRO DE PULSO COMO FERRAMENTA DE DIAGNÓSTICO DE VITALIDADE PULPAR EM DIFERENTES SITUAÇÕES CLÍNICAS
NORBERTO BATISTA DE FARIA JUNIOR,2017,Avaliação do escoamento de cimentos obturadores endodônticos
NORBERTO BATISTA DE FARIA JUNIOR,2014,Avaliação da influência de produtos desinfectantes na termoplastificação da guta-percha
NORBERTO BATISTA DE FARIA JUNIOR,2014,Avaliação do nível de informação dos pais ou responsáveis dos pacientes da clínica infantil I e II do departamento de Odontologia da UFRN sobre avulsão dentária
NORBERTO BATISTA DE FARIA JUNIOR,2014,Efetividade de diferentes solventes sobre os cimentos MTA Fillapex e Endofill
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2025,FATORES DE RISCO PARA O DESENVOLVIMENTO E PROGRESSÃO DE DEFEITOS DE ESMALTE EM DENTES DECÍDUOS: UM ESTUDO DE COORTE PROSPECTIVO
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2024,CONHECIMENTO E MANEJO DA HIPOMINERALIZAÇÃO DE SEGUNDOS MOLARES DECÍDUOS ENTRE ODONTOPEDIATRAS BRASILEIROS
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2024,TRATAMENTO PARA HIPOMINERALIZAÇÃO MOLAR-INCISIVO EM DENTES ANTERIORES: UMA REVISÃO DE ESCOPO
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2024,ASSOCIAÇÃO ENTRE O MEDO E A ANSIEDADE ODONTOLÓGICA EM PACIENTES COM HIPOMINERALIZAÇÃO MOLAR-INCISIVO: UMA REVISÃO INTEGRATIVA
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2023,PREVALÊNCIA DO BRUXISMO EM CRIANÇAS COM OBESIDADE
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2023,PREVALÊNCIA E CARACTERÍSTICAS DA HIPOMINERALIZAÇÃO MOLAR- INCISIVO EM CRIANÇAS NO MUNICÍPIO DE NATAL
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2023,EFEITO DA PRÉ-VISUALIZAÇÃO DE IMAGENS POSITIVAS NO CONTROLE DA ANSIEDADE EM CRIANÇAS: UM ENSAIO CLÍNICO RANDOMIZADO
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2023,PREVALÊNCIA DA MÁ OCLUSÃO EM CRIANÇAS COM SOBREPESO
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2023,PREVALÊNCIA DA MÁ OCLUSÃO EM CRIANÇAS COM SOBREPESO
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2023,PREVALÊNCIA E CARACTERÍSTICAS DA HIPOMINERALIZAÇÃO MOLAR- INCISIVO EM CRIANÇAS NO MUNICÍPIO DE NATAL
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2023,EFEITO DA PRÉ-VISUALIZAÇÃO DE IMAGENS POSITIVAS NO CONTROLE DA ANSIEDADE EM CRIANÇAS: UM ENSAIO CLÍNICO RANDOMIZADO
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2023,Prevalência do bruxismo em crianças com obesidade
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2023,EFICÁCIA DO USO DE VÍDEO PARA INSTRUÇÃO DE HIGIENE ORAL EM CRIANÇAS
PATRICIA BITTENCOURT DUTRA DOS SANTOS,2023,EFICÁCIA DO TRATAMENTO ENDODÔNTICO NÃO INSTRUMENTADO COM PASTA CTZ EM DENTES DECÍDUOS: UMA REVISÃO SISTEMÁTICA
PATRICIA DOS SANTOS CALDERON,2025,Avaliação longitudinal de pacientes reabilitados com implantes unitários em área estética
PATRICIA DOS SANTOS CALDERON,2024,DESENHO DE COROAS UNITÁRIAS SOBRE IMPLANTE EM REGIÃO ANTERIOR POR APRENDIZADO DE MÁQUINA
PATRICIA DOS SANTOS CALDERON,2023,AVALIAÇÃO DO USO DE PRÓTESE POR PESSOAS IDOSAS EM INSTITUIÇÕES DE LONGA PERMANÊNCIA
PATRICIA DOS SANTOS CALDERON,2021,"ANÁLISE IN VITRO DA ESTABILIDADE DE COR, MICRODUREZA, ADESÃO MICROBIANA E RUGOSIDADE DE RESINAS ACRÍLICAS UTILIZADAS EM RESTAURAÇÕES PROTÉTICAS TEMPORÁRIAS"
PATRICIA DOS SANTOS CALDERON,2019,EFEITOS DO DESGASTE DAS BROCAS DO SISTEMA CAD/CAM SOBRE A SUPERFÍCIE DE BLOCOS DE ZIRCÔNIA
PATRICIA DOS SANTOS CALDERON,2019,DESENVOLVIMENTO E VALIDAÇÃO DE INSTRUMENTO DE AVALIAÇÃO DAS DISFUNÇÕES TEMPOROMANDIBULARES PARA USO EM LEVANTAMENTOS EPIDEMIOLÓGICOS
PATRICIA DOS SANTOS CALDERON,2019,"ANÁLISE DA ESTABILIDADE DE COR, ADESÃO MICROBIANA E RUGOSIDADE SUPERFICIAL DE RESINAS ACRÍLICAS UTILIZADAS EM RESTAURAÇÕES PROTÉTICAS TEMPORÁRIAS"
PATRICIA DOS SANTOS CALDERON,2018,REABILITAÇÃO UNITÁRIA IMPLANTOSSUPORTADA
PATRICIA DOS SANTOS CALDERON,2014,ESTÉTICA EM REABILITAÇÃO UNITÁRIA IMPLANTOSSUPORTADA
PATRICIA DOS SANTOS CALDERON,2013,ANÁLISE DE CUSTOS DAS TÉCNICAS SIMPLIFICADA E CONVENCIONAL PARA CONFECÇÃO DE PRÓTESES TOTAIS.
PATRICIA DOS SANTOS CALDERON,2013,QUALIDADE DE VIDA E SATISFAÇÃO DO PACIENTE TRATADOS ATRAVÉS DAS TÉCNICAS SIMPLIFICADA E CONVENCIONAL PARA CONFECÇÃO DE PRÓTESES TOTAIS.
PATRICIA DOS SANTOS CALDERON,2011,Relação entre a intensidade de dor e o nível de depressão em pacientes portadores de disfunções temporomandibulares crônicas.
PATRICIA DOS SANTOS CALDERON,2011,Avaliação da prevalência de sinais e sintomas de disfunções temporomandibulares em idosos.
PATRICIA DOS SANTOS CALDERON,2011,Grau de satisfação de pacientes reabilitados com prótese sobre implante.
PATRICIA DOS SANTOS CALDERON,2011,Influência de fatores oclusais no tratamento das Disfunções Temporomandibulares.
PATRICIA DOS SANTOS CALDERON,2010,Avaliação da prevalência de sinais e sintomas de disfunções temporomandibulares em idosos.
PATRICIA DOS SANTOS CALDERON,2009,Relação entre a intensidade de dor e o nível de depressão em pacientes portadores de disfunções temporomandibulares crônicas.
PATRICIA TEIXEIRA DE OLIVEIRA,2025,PERFIL CLÍNICO DOS INDIVÍDUOS IDOSOS ATENDIDOS NA CLÍNICA DE ESTOMATOLOGIA DA UFRN
PATRICIA TEIXEIRA DE OLIVEIRA,2024,ESTUDO DA OCORRÊNCIA E ASSOCIAÇÃO DAS DESORDENS ORAIS POTENCIALMENTE MALIGNAS E DO CANCER ORAL EM PACIENTES COM DIABETES MELLITUS TIPO 2
PATRICIA TEIXEIRA DE OLIVEIRA,2023,ESTUDO DA OCORRÊNCIA E ASSOCIAÇÃO DAS DESORDENS ORAIS POTENCIALMENTE MALIGNAS E DO CANCER ORAL EM PACIENTES COM DIABETES MELITUS TIPO 2
PATRICIA TEIXEIRA DE OLIVEIRA,2023,OCORRÊNCIA DA QUEILITE ACTÍNICA EM PACIENTES COM DIABETES MELLITUS TIPO 2
PATRICIA TEIXEIRA DE OLIVEIRA,2020,AVALIAÇÃO DA PERCEPÇÃO DO SABOR EM PACIENTES COM SÍNDROME DO ARDOR BUCAL
PATRICIA TEIXEIRA DE OLIVEIRA,2019,INVESTIGAÇÃO DO ESTRESSE OXIDATIVO E DA EXPRESSÃO IMUNO-HISTOQUÍMICA DA 8-OhdG EM QUEILITE ACTÍNICA
PATRICIA TEIXEIRA DE OLIVEIRA,2017,ACHADOS IMAGENOLÓGICOS EM RADIOGRAFIAS PANORÂMICAS DE IDOSOS
PATRICIA TEIXEIRA DE OLIVEIRA,2017,Avaliação do efeito da laserterapia de baixa intensidade sobre a expansão rápida da maxila: um ensaio clínico randomizado
PATRICIA TEIXEIRA DE OLIVEIRA,2016,ACHADOS IMAGENOLÓGICOS EM RADIOGRAFIAS PANORÂMICAS DE IDOSOS
PATRICIA TEIXEIRA DE OLIVEIRA,2015,QUEILITE ACTÍNICA: ÍNDICE DE ANÁLISE CLÍNICA
PATRICIA TEIXEIRA DE OLIVEIRA,2013,QUEILITE ACTÍNICA: ÍNDICE DE ANÁLISE CLÍNICA
REJANE ANDRADE DE CARVALHO,2023,AVALIAÇÃO ESPECTROFOTOMÉTRICA DA COLORAÇÃO DENTÁRIA APÓS O USO DE SUBSTÂNCIAS À BASE DE CHENOPODIUM AMBROSIOIDES L. (MASTRUZ) EM TERAPIAS ENDODÔNTICAS
REJANE ANDRADE DE CARVALHO,2023,"AVALIAÇÃO CLÍNICA, IMAGENOLOGICA E MICROSCÓPICA DAS LESÕES PERIRRADICULARES CRÔNICAS: ESTUDO IN VIVO"
REJANE ANDRADE DE CARVALHO,2023,"CONHECIMENTO DOS PROFESSORES DE ESCOLAS FUNDAMENTAL, QUANTO AO MANEJO DA AVULSÃO DENTÁRIA"
REJANE ANDRADE DE CARVALHO,2023,AVALIAÇÃO ESPECTROFOTOMÉTRICA DA COLORAÇÃO DENTÁRIA APÓS O USO DE SUBSTÂNCIAS À BASE DE CHENOPODIUM AMBROSIOIDES L. (MASTRUZ) EM TERAPIAS ENDODÔNTICAS
REJANE ANDRADE DE CARVALHO,2023,Identificação da microbiota das lesões endo-periodontais e sua relação com os tecidos pulpo-periapicais
REJANE ANDRADE DE CARVALHO,2023,"AVALIAÇÃO CLÍNICA, IMAGENOLOGICA E MICROSCÓPICA DAS LESÕES PERIRRADICULARES CRÔNICAS: ESTUDO IN VIVO"
REJANE ANDRADE DE CARVALHO,2023,"ANÁLISE DAS TÉCNICAS DE ODONTOMETRIA: SINESTÉSICA, RADIOGRÁFICA E ELETRÔNICA."
REJANE ANDRADE DE CARVALHO,2019,Identificação das lesões endo-periodontais e sua relação com os tecidos pulpo-periapicais
REJANE ANDRADE DE CARVALHO,2017,EFEITO DA FOTOTERAPIA COM LASER EM BAIXA INTENSIDADE ASSOCIADA OU NÃO AO HIDRÓXIDO DE CÁLCIO E MASTRUZ EM LESÕES PERIAPICAIS
RENATA SARAIVA GUEDES,2022,IMPACTO DAS DOENÇAS BUCAIS E DOS DETERMINANTES SOCIOECONÔMICOS NA QUALIDADE DE VIDA DAS CRIANÇAS DURANTE A PANDEMIA.
RODRIGO OTHAVIO DE ASSUNCAO E SOUZA,2025,Efeito de diferentes estratégias de cimentação na resistência de união ao push-out de pinos de fibra cimentados à dentina após ciclagem mecânica
